EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  17583	   3601 -    3700	    4.8	    -0.040	 416.9	    1.2	    1.2	  13929	  0.094	    1.2	    0.2	   2232 	 3.51e-002 	 1.88e-004 	 0.304 	 77.6% 	 0.1 	 0.1 	 0.1 	 11.9 	  13884	  0.101	    1.2	    0.2	   2220 	 3.53e-002 	 2.65e-004 	 0.311 	 76.0% 	 0.1 	 0.1 	 0.1 	 12.0 	     36	0.01h
  18070	   3701 -    3800	    4.9	     0.040	 369.0	    1.4	    1.2	  14305	  0.096	    1.4	    0.3	   2326 	 3.55e-002 	 2.94e-004 	 0.315 	 74.9% 	 0.1 	 0.1 	 0.2 	 13.6 	  14271	  0.101	    1.3	    0.3	   2317 	 3.57e-002 	 1.86e-004 	 0.327 	 77.0% 	 0.1 	 0.1 	 0.1 	 13.3 	     37	0.01h
  18535	   3801 -    3900	    4.7	     0.030	 349.8	    1.5	    1.3	  14671	  0.068	    1.3	    0.4	   2417 	 3.59e-002 	 1.93e-004 	 0.326 	 74.7% 	 0.1 	 0.1 	 0.1 	 14.1 	  14636	  0.066	    1.4	    0.3	   2408 	 3.60e-002 	 1.62e-004 	 0.319 	 75.9% 	 0.1 	 0.1 	 0.2 	 14.2 	     38	0.01h
  18996	   3901 -    4000	    4.6	     0.060	 388.6	    1.3	    1.3	  15027	  0.098	    1.3	    0.2	   2506 	 3.61e-002 	 2.27e-004 	 0.323 	 74.8% 	 0.1 	 0.1 	 0.1 	 13.1 	  14997	  0.083	    1.4	    0.3	   2499 	 3.64e-002 	 2.22e-004 	 0.323 	 74.6% 	 0.1 	 0.1 	 0.1 	 12.8 	     39	0.01h
  19473	   4001 -    4100	    4.8	     0.030	 412.2	    1.2	    1.2	  15402	  0.096	    1.2	    0.2	   2600 	 3.64e-002 	 1.65e-004 	 0.324 	 75.8% 	 0.1 	 0.1 	 0.2 	 12.1 	  15374	  0.109	    1.2	    0.3	   2593 	 3.67e-002 	 1.51e-004 	 0.312 	 75.9% 	 0.1 	 0.1 	 0.1 	 11.9 	     40	0.01h
  19962	   4101 -    4200	    4.9	     0.010	 372.8	    1.3	    1.3	  15789	  0.088	    1.3	    0.3	   2697 	 3.67e-002 	 1.65e-004 	 0.324 	 75.1% 	 0.1 	 0.1 	 0.2 	 13.2 	  15763	  0.090	    1.2	    0.3	   2690 	 3.71e-002 	 1.27e-004 	 0.315 	 74.1% 	 0.1 	 0.1 	 0.2 	 13.1 	     41	0.01h
  20429	   4201 -    4300	    4.7	    -0.010	 415.9	    1.3	    1.1	  16156	  0.120	    1.2	    0.3	   2788 	 3.69e-002 	 1.25e-004 	 0.322 	 76.2% 	 0.1 	 0.1 	 0.2 	 11.9 	  16130	  0.101	    1.1	    0.3	   2782 	 3.74e-002 	 2.28e-004 	 0.328 	 75.9% 	 0.1 	 0.1 	 0.2 	 11.8 	     42	0.01h
  20914	   4301 -    4400	    4.8	     0.120	 414.9	    1.2	    1.1	  16532	  0.114	    1.2	    0.3	   2882 	 3.73e-002 	 1.57e-004 	 0.334 	 74.5% 	 0.1 	 0.1 	 0.2 	 12.1 	  16515	  0.130	    1.2	    0.3	   2878 	 3.77e-002 	 1.90e-004 	 0.333 	 76.3% 	 0.1 	 0.1 	 0.2 	 11.8 	     43	0.01h
  21383	   4401 -    4500	    4.7	    -0.080	 365.2	    1.4	    1.4	  16919	  0.111	    1.3	    0.2	   2979 	 3.74e-002 	 2.32e-004 	 0.325 	 74.4% 	 0.1 	 0.1 	 0.2 	 13.0 	  16884	  0.111	    1.4	    0.3	   2970 	 3.79e-002 	 1.59e-004 	 0.321 	 75.0% 	 0.1 	 0.1 	 0.1 	 13.6 	     44	0.01h
EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  21858	   4501 -    4600	    4.8	     0.150	 388.8	    1.4	    1.2	  17281	  0.108	    1.4	    0.3	   3070 	 3.77e-002 	 1.60e-004 	 0.314 	 74.2% 	 0.1 	 0.1 	 0.2 	 13.2 	  17259	  0.107	    1.2	    0.3	   3064 	 3.82e-002 	 2.09e-004 	 0.331 	 76.8% 	 0.1 	 0.1 	 0.2 	 12.8 	     45	0.01h
  22314	   4601 -    4700	    4.6	    -0.070	 331.1	    1.7	    1.3	  17642	  0.108	    1.4	    0.4	   3160 	 3.79e-002 	 1.55e-004 	 0.335 	 73.9% 	 0.1 	 0.1 	 0.1 	 14.6 	  17615	  0.104	    1.3	    0.3	   3153 	 3.84e-002 	 1.82e-004 	 0.324 	 75.6% 	 0.1 	 0.1 	 0.2 	 15.1 	     46	0.01h
  22793	   4701 -    4800	    4.8	     0.060	 337.6	    1.6	    1.4	  18025	  0.133	    1.4	    0.3	   3256 	 3.82e-002 	 1.84e-004 	 0.330 	 74.2% 	 0.1 	 0.1 	 0.2 	 14.4 	  17994	  0.137	    1.4	    0.4	   3248 	 3.88e-002 	 2.48e-004 	 0.331 	 74.3% 	 0.1 	 0.1 	 0.1 	 14.5 	     47	0.02h
  23267	   4801 -    4900	    4.7	    -0.020	 388.6	    1.3	    1.3	  18404	  0.111	    1.2	    0.3	   3350 	 3.85e-002 	 2.25e-004 	 0.329 	 73.7% 	 0.1 	 0.1 	 0.2 	 12.4 	  18368	  0.112	    1.3	    0.3	   3341 	 3.91e-002 	 1.81e-004 	 0.327 	 74.7% 	 0.1 	 0.1 	 0.2 	 12.7 	     48	0.02h
  23750	   4901 -    5000	    4.8	     0.040	 382.0	    1.3	    1.3	  18784	  0.108	    1.3	    0.3	   3445 	 3.88e-002 	 2.40e-004 	 0.330 	 72.7% 	 0.1 	 0.1 	 0.2 	 13.0 	  18751	  0.102	    1.4	    0.3	   3437 	 3.93e-002 	 2.19e-004 	 0.327 	 76.8% 	 0.1 	 0.1 	 0.1 	 12.9 	     49	0.02h
  24217	   5001 -    5100	    4.7	    -0.040	 414.6	    1.3	    1.1	  19154	  0.138	    1.2	    0.2	   3538 	 3.91e-002 	 1.60e-004 	 0.333 	 74.7% 	 0.1 	 0.1 	 0.2 	 11.8 	  19118	  0.134	    1.2	    0.2	   3529 	 3.97e-002 	 2.08e-004 	 0.321 	 75.8% 	 0.1 	 0.1 	 0.2 	 11.9 	     50	0.02h
  24712	   5101 -    5200	    5.0	     0.060	 334.6	    1.6	    1.4	  19533	  0.124	    1.7	    0.4	   3633 	 3.92e-002 	 1.99e-004 	 0.330 	 72.6% 	 0.1 	 0.1 	 0.2 	 15.2 	  19513	  0.129	    1.4	    0.3	   3628 	 4.00e-002 	 2.08e-004 	 0.328 	 75.3% 	 0.1 	 0.1 	 0.2 	 14.7 	     51	0.02h
  25173	   5201 -    5300	    4.6	    -0.140	 407.8	    1.2	    1.2	  19900	  0.142	    1.2	    0.2	   3724 	 3.95e-002 	 1.60e-004 	 0.326 	 73.1% 	 0.1 	 0.1 	 0.2 	 12.0 	  19874	  0.141	    1.2	    0.3	   3718 	 4.04e-002 	 1.87e-004 	 0.338 	 76.7% 	 0.1 	 0.1 	 0.1 	 12.0 	     52	0.02h
  25652	   5301 -    5400	    4.8	     0.070	 325.6	    1.5	    1.6	  20271	  0.124	    1.4	    0.5	   3817 	 3.98e-002 	 1.71e-004 	 0.333 	 74.8% 	 0.1 	 0.1 	 0.2 	 15.3 	  20253	  0.129	    1.7	    0.4	   3813 	 4.05e-002 	 1.46e-004 	 0.351 	 76.3% 	 0.1 	 0.1 	 0.2 	 15.0 	     53	0.02h
  26122	   5401 -    5500	    4.7	    -0.060	 356.0	    1.5	    1.3	  20646	  0.144	    1.5	    0.3	   3911 	 4.02e-002 	 1.72e-004 	 0.336 	 73.4% 	 0.1 	 0.1 	 0.2 	 13.7 	  20623	  0.138	    1.3	    0.3	   3905 	 4.08e-002 	 2.63e-004 	 0.339 	 75.3% 	 0.1 	 0.1 	 0.2 	 13.9 	     54	0.02h
  26602	   5501 -    5600	    4.8	     0.000	 364.8	    1.4	    1.3	  21019	  0.153	    1.3	    0.2	   4004 	 4.05e-002 	 1.86e-004 	 0.348 	 72.7% 	 0.1 	 0.1 	 0.2 	 13.8 	  21003	  0.155	    1.4	    0.3	   4000 	 4.12e-002 	 1.46e-004 	 0.345 	 75.0% 	 0.1 	 0.1 	 0.2 	 13.5 	     55	0.02h
  27078	   5601 -    5700	    4.8	     0.010	 321.1	    1.5	    1.6	  21394	  0.107	    1.5	    0.3	   4098 	 4.07e-002 	 1.77e-004 	 0.333 	 75.3% 	 0.1 	 0.1 	 0.2 	 15.4 	  21379	  0.104	    1.8	    0.3	   4094 	 4.14e-002 	 2.89e-004 	 0.332 	 75.8% 	 0.1 	 0.1 	 0.2 	 15.5 	     56	0.02h
  27531	   5701 -    5800	    4.5	    -0.010	 370.9	    1.5	    1.2	  21763	  0.144	    1.4	    0.3	   4190 	 4.10e-002 	 1.89e-004 	 0.333 	 74.2% 	 0.1 	 0.1 	 0.2 	 12.9 	  21732	  0.156	    1.2	    0.3	   4182 	 4.17e-002 	 1.66e-004 	 0.344 	 74.0% 	 0.1 	 0.1 	 0.1 	 13.6 	     57	0.02h
  28025	   5801 -    5900	    4.9	     0.080	 420.5	    1.2	    1.1	  22144	  0.121	    1.2	    0.3	   4285 	 4.12e-002 	 2.11e-004 	 0.333 	 72.4% 	 0.1 	 0.1 	 0.1 	 12.0 	  22126	  0.112	    1.2	    0.3	   4281 	 4.20e-002 	 2.20e-004 	 0.342 	 74.0% 	 0.1 	 0.1 	 0.1 	 11.6 	     58	0.02h
  28493	   5901 -    6000	    4.7	    -0.010	 413.9	    1.3	    1.1	  22514	  0.141	    1.2	    0.3	   4378 	 4.15e-002 	 1.84e-004 	 0.334 	 76.5% 	 0.1 	 0.1 	 0.2 	 11.9 	  22494	  0.136	    1.2	    0.2	   4373 	 4.22e-002 	 2.02e-004 	 0.344 	 73.7% 	 0.1 	 0.1 	 0.2 	 12.0 	     59	0.02h
