EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
 113779	  24001 -   24100	    5.1	    -0.530	 773.6	    0.1	    1.2	  89680	  0.749	    1.2	    0.4	  21170 	 6.94e-002 	 1.31e-004 	 0.243 	 71.5% 	 0.1 	 0.1 	 0.2 	 6.0 	    240	0.05h
 114294	  24101 -   24200	    5.2	    -0.450	 760.1	    0.1	    1.2	  90095	  0.781	    1.2	    0.4	  21274 	 6.96e-002 	 1.78e-004 	 0.237 	 69.4% 	 0.1 	 0.1 	 0.1 	 6.2 	    241	0.05h
 114805	  24201 -   24300	    5.1	    -0.530	 748.4	    0.1	    1.2	  90506	  0.771	    1.2	    0.4	  21377 	 6.97e-002 	 2.18e-004 	 0.235 	 68.7% 	 0.1 	 0.1 	 0.1 	 6.2 	    242	0.05h
 115305	  24301 -   24400	    5.0	    -0.550	 500.8	    0.2	    1.8	  90906	  0.755	    1.7	    1.0	  21477 	 6.99e-002 	 2.43e-004 	 0.249 	 68.9% 	 0.1 	 0.1 	 0.3 	 8.9 	    243	0.05h
 115816	  24401 -   24500	    5.1	    -0.520	 561.7	    0.2	    1.6	  91317	  0.759	    1.6	    0.6	  21580 	 7.01e-002 	 1.31e-004 	 0.237 	 70.5% 	 0.1 	 0.1 	 0.2 	 8.2 	    244	0.05h
 116311	  24501 -   24600	    5.0	    -0.510	 791.0	    0.1	    1.1	  91712	  0.785	    1.1	    0.4	  21678 	 7.03e-002 	 1.77e-004 	 0.247 	 68.8% 	 0.1 	 0.1 	 0.2 	 5.9 	    245	0.05h
 116835	  24601 -   24700	    5.2	    -0.420	 591.3	    0.2	    1.5	  92136	  0.757	    1.5	    0.5	  21784 	 7.04e-002 	 1.62e-004 	 0.247 	 69.5% 	 0.1 	 0.1 	 0.2 	 7.8 	    246	0.05h
 117358	  24701 -   24800	    5.2	    -0.510	 754.1	    0.1	    1.2	  92559	  0.794	    1.2	    0.4	  21890 	 7.06e-002 	 1.32e-004 	 0.248 	 70.5% 	 0.1 	 0.1 	 0.2 	 6.1 	    247	0.05h
 117865	  24801 -   24900	    5.1	    -0.490	 767.3	    0.1	    1.2	  92966	  0.776	    1.2	    0.4	  21992 	 7.07e-002 	 2.29e-004 	 0.244 	 70.9% 	 0.1 	 0.1 	 0.2 	 6.1 	    248	0.05h
 118388	  24901 -   25000	    5.2	    -0.460	 730.4	    0.1	    1.2	  93389	  0.804	    1.2	    0.4	  22098 	 7.10e-002 	 1.95e-004 	 0.248 	 69.0% 	 0.1 	 0.1 	 0.2 	 6.3 	    249	0.05h
 118913	  25001 -   25100	    5.3	    -0.440	 532.0	    0.2	    1.7	  93814	  0.807	    1.7	    0.5	  22204 	 7.11e-002 	 1.71e-004 	 0.249 	 69.6% 	 0.1 	 0.1 	 0.2 	 8.7 	    250	0.05h
 119436	  25101 -   25200	    5.2	    -0.440	 737.1	    0.1	    1.2	  94237	  0.785	    1.2	    0.4	  22310 	 7.12e-002 	 1.87e-004 	 0.252 	 70.2% 	 0.1 	 0.1 	 0.2 	 6.2 	    251	0.05h
 119944	  25201 -   25300	    5.1	    -0.510	 770.4	    0.1	    1.1	  94645	  0.792	    1.1	    0.4	  22412 	 7.15e-002 	 1.53e-004 	 0.261 	 69.0% 	 0.1 	 0.1 	 0.2 	 6.0 	    252	0.05h
 120468	  25301 -   25400	    5.2	    -0.450	 773.0	    0.1	    1.1	  95069	  0.835	    1.1	    0.4	  22518 	 7.17e-002 	 1.62e-004 	 0.249 	 68.9% 	 0.1 	 0.1 	 0.2 	 6.0 	    253	0.05h
 121010	  25401 -   25500	    5.4	    -0.340	 758.7	    0.1	    1.2	  95511	  0.824	    1.1	    0.4	  22628 	 7.18e-002 	 1.50e-004 	 0.253 	 69.8% 	 0.1 	 0.1 	 0.2 	 6.0 	    254	0.05h
 121515	  25501 -   25600	    5.0	    -0.540	 780.4	    0.1	    1.1	  95916	  0.805	    1.1	    0.4	  22729 	 7.20e-002 	 2.12e-004 	 0.252 	 71.1% 	 0.1 	 0.1 	 0.2 	 6.0 	    255	0.05h
 122036	  25601 -   25700	    5.2	    -0.410	 667.2	    0.1	    1.4	  96337	  0.822	    1.4	    0.4	  22835 	 7.22e-002 	 2.86e-004 	 0.250 	 70.9% 	 0.1 	 0.1 	 0.2 	 7.0 	    256	0.05h
 122568	  25701 -   25800	    5.3	    -0.370	 784.6	    0.1	    1.1	  96769	  0.826	    1.1	    0.4	  22943 	 7.24e-002 	 2.17e-004 	 0.261 	 70.1% 	 0.1 	 0.1 	 0.2 	 5.8 	    257	0.05h
 123078	  25801 -   25900	    5.1	    -0.430	 703.9	    0.1	    1.3	  97179	  0.849	    1.3	    0.4	  23045 	 7.25e-002 	 1.36e-004 	 0.250 	 70.6% 	 0.1 	 0.1 	 0.2 	 6.6 	    258	0.05h
 123614	  25901 -   26000	    5.4	    -0.390	 709.0	    0.2	    1.2	  97615	  0.853	    1.2	    0.4	  23154 	 7.28e-002 	 1.72e-004 	 0.254 	 69.2% 	 0.1 	 0.1 	 0.1 	 6.5 	    259	0.05h
 124145	  26001 -   26100	    5.3	    -0.390	 573.5	    0.2	    1.6	  98046	  0.849	    1.6	    0.5	  23262 	 7.30e-002 	 1.79e-004 	 0.257 	 70.3% 	 0.1 	 0.1 	 0.2 	 8.1 	    260	0.05h
 124669	  26101 -   26200	    5.2	    -0.450	 620.9	    0.2	    1.4	  98470	  0.833	    1.4	    0.5	  23368 	 7.31e-002 	 1.56e-004 	 0.254 	 69.4% 	 0.1 	 0.1 	 0.2 	 7.4 	    261	0.05h
 125187	  26201 -   26300	    5.2	    -0.420	 767.0	    0.1	    1.2	  98888	  0.842	    1.1	    0.4	  23472 	 7.33e-002 	 1.87e-004 	 0.254 	 69.6% 	 0.1 	 0.1 	 0.2 	 6.0 	    262	0.05h
 125712	  26301 -   26400	    5.3	    -0.460	 721.9	    0.2	    1.2	  99313	  0.864	    1.2	    0.4	  23579 	 7.35e-002 	 1.86e-004 	 0.247 	 71.7% 	 0.1 	 0.1 	 0.2 	 6.4 	    263	0.05h
 126228	  26401 -   26500	    5.2	    -0.440	 748.2	    0.1	    1.2	  99729	  0.846	    1.2	    0.4	  23683 	 7.37e-002 	 1.82e-004 	 0.245 	 71.1% 	 0.1 	 0.1 	 0.1 	 6.2 	    264	0.05h
 126747	  26501 -   26600	    5.2	    -0.480	 599.3	    0.3	    1.4	 100148	  0.852	    1.4	    0.5	  23787 	 7.38e-002 	 1.71e-004 	 0.247 	 72.0% 	 0.1 	 0.1 	 0.2 	 7.7 	    265	0.05h
 127275	  26601 -   26700	    5.3	    -0.450	 485.4	    0.2	    1.8	 100576	  0.841	    1.6	    1.5	  23894 	 7.41e-002 	 1.67e-004 	 0.263 	 70.7% 	 0.1 	 0.1 	 0.2 	 8.7 	    266	0.05h
 127803	  26701 -   26800	    5.3	    -0.450	 757.1	    0.1	    1.2	 101004	  0.857	    1.2	    0.4	  24001 	 7.44e-002 	 2.99e-004 	 0.255 	 71.3% 	 0.1 	 0.1 	 0.2 	 6.1 	    267	0.05h
 128315	  26801 -   26900	    5.1	    -0.440	 773.0	    0.1	    1.2	 101416	  0.847	    1.1	    0.4	  24104 	 7.45e-002 	 1.98e-004 	 0.261 	 70.1% 	 0.1 	 0.1 	 0.2 	 6.0 	    268	0.05h
 128841	  26901 -   27000	    5.3	    -0.450	 589.0	    0.2	    1.5	 101842	  0.852	    1.5	    0.5	  24211 	 7.46e-002 	 1.47e-004 	 0.254 	 71.5% 	 0.1 	 0.1 	 0.3 	 7.9 	    269	0.05h
EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
 129362	  27001 -   27100	    5.2	    -0.440	 575.2	    0.2	    1.5	 102263	  0.891	    1.5	    0.5	  24316 	 7.48e-002 	 1.48e-004 	 0.257 	 69.9% 	 0.1 	 0.1 	 0.2 	 8.1 	    270	0.05h
 129878	  27101 -   27200	    5.2	    -0.460	 777.9	    0.1	    1.1	 102679	  0.877	    1.1	    0.4	  24420 	 7.51e-002 	 1.18e-004 	 0.254 	 68.4% 	 0.1 	 0.1 	 0.2 	 6.0 	    271	0.05h
 130393	  27201 -   27300	    5.2	    -0.470	 654.6	    0.1	    1.4	 103094	  0.880	    1.4	    0.4	  24524 	 7.52e-002 	 1.38e-004 	 0.256 	 70.8% 	 0.1 	 0.1 	 0.2 	 7.1 	    272	0.06h
 130917	  27301 -   27400	    5.2	    -0.400	 718.6	    0.1	    1.2	 103518	  0.908	    1.2	    0.4	  24630 	 7.53e-002 	 2.03e-004 	 0.252 	 67.9% 	 0.1 	 0.1 	 0.1 	 6.4 	    273	0.06h
 131441	  27401 -   27500	    5.2	    -0.400	 719.9	    0.1	    1.2	 103942	  0.887	    1.2	    0.4	  24736 	 7.55e-002 	 1.69e-004 	 0.265 	 70.5% 	 0.1 	 0.1 	 0.2 	 6.4 	    274	0.06h
 131974	  27501 -   27600	    5.3	    -0.410	 604.7	    0.2	    1.5	 104375	  0.859	    1.5	    0.5	  24844 	 7.57e-002 	 1.96e-004 	 0.260 	 70.0% 	 0.1 	 0.1 	 0.2 	 7.6 	    275	0.06h
 132503	  27601 -   27700	    5.3	    -0.360	 642.9	    0.1	    1.4	 104804	  0.893	    1.4	    0.4	  24951 	 7.59e-002 	 1.44e-004 	 0.253 	 69.8% 	 0.1 	 0.1 	 0.4 	 7.2 	    276	0.06h
 133023	  27701 -   27800	    5.2	    -0.400	 529.3	    0.3	    1.6	 105224	  0.917	    1.6	    0.6	  25056 	 7.62e-002 	 1.47e-004 	 0.262 	 71.8% 	 0.1 	 0.1 	 0.2 	 8.7 	    277	0.06h
 133565	  27801 -   27900	    5.4	    -0.310	 735.4	    0.1	    1.2	 105666	  0.894	    1.2	    0.4	  25167 	 7.64e-002 	 2.02e-004 	 0.254 	 70.5% 	 0.1 	 0.1 	 0.2 	 6.3 	    278	0.06h
 134086	  27901 -   28000	    5.2	    -0.430	 631.2	    0.2	    1.4	 106087	  0.879	    1.4	    0.5	  25272 	 7.66e-002 	 1.18e-004 	 0.263 	 71.1% 	 0.1 	 0.1 	 0.2 	 7.3 	    279	0.06h
 134619	  28001 -   28100	    5.3	    -0.370	 561.7	    0.2	    1.6	 106520	  0.857	    1.6	    0.4	  25380 	 7.68e-002 	 1.24e-004 	 0.261 	 70.0% 	 0.1 	 0.1 	 0.2 	 8.3 	    280	0.06h
 135165	  28101 -   28200	    5.5	    -0.310	 641.7	    0.1	    1.4	 106966	  0.906	    1.4	    0.5	  25492 	 7.71e-002 	 1.48e-004 	 0.258 	 71.3% 	 0.1 	 0.1 	 0.2 	 7.2 	    281	0.06h
 135689	  28201 -   28300	    5.2	    -0.370	 581.7	    0.1	    1.6	 107390	  0.894	    1.6	    0.4	  25598 	 7.73e-002 	 1.23e-004 	 0.268 	 69.5% 	 0.1 	 0.1 	 0.2 	 8.0 	    282	0.06h
 136215	  28301 -   28400	    5.3	    -0.450	 554.9	    0.1	    1.6	 107816	  0.927	    1.7	    0.5	  25704 	 7.75e-002 	 1.54e-004 	 0.259 	 69.8% 	 0.1 	 0.1 	 0.2 	 7.9 	    283	0.06h
 136747	  28401 -   28500	    5.3	    -0.360	 557.9	    0.3	    1.5	 108248	  0.898	    1.5	    0.5	  25812 	 7.77e-002 	 2.00e-004 	 0.264 	 70.2% 	 0.1 	 0.1 	 0.2 	 8.3 	    284	0.06h
 137280	  28501 -   28600	    5.3	    -0.390	 737.9	    0.1	    1.2	 108681	  0.868	    1.2	    0.4	  25921 	 7.79e-002 	 1.93e-004 	 0.263 	 69.1% 	 0.1 	 0.1 	 0.2 	 6.3 	    285	0.06h
 137817	  28601 -   28700	    5.4	    -0.340	 583.2	    0.2	    1.5	 109118	  0.881	    1.4	    0.5	  26030 	 7.81e-002 	 1.95e-004 	 0.265 	 70.2% 	 0.1 	 0.1 	 0.2 	 7.9 	    286	0.06h
 138345	  28701 -   28800	    5.3	    -0.380	 656.7	    0.1	    1.4	 109546	  0.907	    1.4	    0.4	  26137 	 7.83e-002 	 1.34e-004 	 0.263 	 70.5% 	 0.1 	 0.1 	 0.2 	 7.1 	    287	0.06h
 138858	  28801 -   28900	    5.1	    -0.410	 723.6	    0.1	    1.2	 109959	  0.893	    1.2	    0.4	  26240 	 7.85e-002 	 1.57e-004 	 0.262 	 69.4% 	 0.1 	 0.1 	 0.2 	 6.4 	    288	0.06h
 139364	  28901 -   29000	    5.1	    -0.490	 717.1	    0.1	    1.2	 110365	  0.899	    1.2	    0.4	  26342 	 7.87e-002 	 1.34e-004 	 0.265 	 70.5% 	 0.1 	 0.1 	 0.2 	 6.5 	    289	0.06h
 139890	  29001 -   29100	    5.3	    -0.430	 721.9	    0.1	    1.2	 110791	  0.894	    1.2	    0.4	  26448 	 7.89e-002 	 1.51e-004 	 0.260 	 68.8% 	 0.1 	 0.1 	 0.2 	 6.4 	    290	0.06h
 140426	  29101 -   29200	    5.4	    -0.340	 743.7	    0.1	    1.2	 111227	  0.901	    1.2	    0.4	  26557 	 7.91e-002 	 1.99e-004 	 0.263 	 70.8% 	 0.1 	 0.0 	 0.2 	 6.1 	    291	0.06h
 140959	  29201 -   29300	    5.3	    -0.380	 604.2	    0.1	    1.5	 111660	  0.912	    1.5	    0.4	  26665 	 7.93e-002 	 1.42e-004 	 0.259 	 71.3% 	 0.1 	 0.1 	 0.2 	 7.7 	    292	0.06h
 141472	  29301 -   29400	    5.1	    -0.450	 614.2	    0.2	    1.5	 112073	  0.901	    1.5	    0.4	  26769 	 7.95e-002 	 2.52e-004 	 0.256 	 71.3% 	 0.1 	 0.1 	 0.2 	 7.6 	    293	0.06h
 142008	  29401 -   29500	    5.4	    -0.370	 659.9	    0.2	    1.3	 112509	  0.906	    1.3	    0.4	  26878 	 7.97e-002 	 2.06e-004 	 0.260 	 68.8% 	 0.1 	 0.1 	 0.2 	 7.0 	    294	0.06h
 142535	  29501 -   29600	    5.3	    -0.390	 639.2	    0.1	    1.4	 112936	  0.913	    1.4	    0.4	  26984 	 7.98e-002 	 1.85e-004 	 0.263 	 70.0% 	 0.1 	 0.1 	 0.2 	 7.2 	    295	0.06h
 143056	  29601 -   29700	    5.2	    -0.380	 731.3	    0.1	    1.2	 113357	  0.891	    1.2	    0.4	  27090 	 7.99e-002 	 1.69e-004 	 0.264 	 69.7% 	 0.1 	 0.0 	 0.2 	 6.4 	    296	0.06h
 143574	  29701 -   29800	    5.2	    -0.440	 550.5	    0.1	    1.7	 113775	  0.885	    1.7	    0.5	  27194 	 8.03e-002 	 1.47e-004 	 0.261 	 70.7% 	 0.1 	 0.1 	 0.2 	 8.5 	    297	0.06h
 144109	  29801 -   29900	    5.3	    -0.350	 504.4	    0.2	    1.8	 114210	  0.887	    1.8	    0.6	  27303 	 8.04e-002 	 2.21e-004 	 0.260 	 70.2% 	 0.1 	 0.1 	 0.2 	 9.1 	    298	0.06h
 144648	  29901 -   30000	    5.4	    -0.390	 722.6	    0.2	    1.2	 114649	  0.900	    1.2	    0.4	  27413 	 8.06e-002 	 1.89e-004 	 0.260 	 69.8% 	 0.1 	 0.1 	 0.2 	 6.4 	    299	0.06h
 145174	  30001 -   30100	    5.3	    -0.390	 619.4	    0.2	    1.3	 115075	  0.908	    1.3	    0.5	  27519 	 8.08e-002 	 1.72e-004 	 0.257 	 70.3% 	 0.1 	 0.1 	 0.2 	 7.5 	    300	0.06h
 145715	  30101 -   30200	    5.4	    -0.300	 651.4	    0.2	    1.4	 115516	  0.921	    1.2	    0.4	  27629 	 8.11e-002 	 1.55e-004 	 0.263 	 70.4% 	 0.1 	 0.1 	 0.2 	 7.1 	    301	0.06h
 146259	  30201 -   30300	    5.4	    -0.290	 681.2	    0.1	    1.3	 115960	  0.899	    1.3	    0.4	  27740 	 8.13e-002 	 2.57e-004 	 0.265 	 68.8% 	 0.1 	 0.1 	 0.2 	 6.7 	    302	0.06h
 146779	  30301 -   30400	    5.2	    -0.420	 636.7	    0.1	    1.4	 116380	  0.890	    1.3	    0.8	  27845 	 8.13e-002 	 2.02e-004 	 0.263 	 69.9% 	 0.1 	 0.1 	 0.2 	 6.9 	    303	0.06h
 147291	  30401 -   30500	    5.1	    -0.390	 724.5	    0.1	    1.2	 116792	  0.859	    1.2	    0.4	  27948 	 8.15e-002 	 1.47e-004 	 0.261 	 70.2% 	 0.1 	 0.0 	 0.2 	 6.5 	    304	0.06h
 147824	  30501 -   30600	    5.3	    -0.350	 670.8	    0.1	    1.3	 117225	  0.891	    1.3	    0.4	  28057 	 8.17e-002 	 1.28e-004 	 0.269 	 70.6% 	 0.1 	 0.1 	 0.2 	 6.9 	    305	0.06h
 148376	  30601 -   30700	    5.5	    -0.260	 728.3	    0.1	    1.2	 117677	  0.894	    1.2	    0.4	  28170 	 8.20e-002 	 1.12e-004 	 0.261 	 71.4% 	 0.1 	 0.1 	 0.2 	 6.3 	    306	0.06h
 148895	  30701 -   30800	    5.2	    -0.380	 554.9	    0.2	    1.6	 118096	  0.857	    1.7	    0.5	  28274 	 8.21e-002 	 1.84e-004 	 0.263 	 71.9% 	 0.1 	 0.0 	 0.2 	 8.4 	    307	0.06h
 149418	  30801 -   30900	    5.2	    -0.390	 728.7	    0.1	    1.2	 118519	  0.901	    1.2	    0.4	  28380 	 8.23e-002 	 2.56e-004 	 0.267 	 69.1% 	 0.1 	 0.1 	 0.2 	 6.4 	    308	0.06h
 149953	  30901 -   31000	    5.3	    -0.320	 760.7	    0.1	    1.2	 118954	  0.903	    1.1	    0.4	  28489 	 8.26e-002 	 1.42e-004 	 0.266 	 70.8% 	 0.1 	 0.1 	 0.1 	 6.1 	    309	0.06h
 150487	  31001 -   31100	    5.3	    -0.330	 494.2	    0.1	    1.9	 119388	  0.889	    2.0	    0.4	  28597 	 8.27e-002 	 1.54e-004 	 0.265 	 71.2% 	 0.1 	 0.0 	 0.2 	 9.5 	    310	0.06h
 151024	  31101 -   31200	    5.4	    -0.310	 545.6	    0.1	    1.7	 119825	  0.899	    1.7	    0.5	  28707 	 8.29e-002 	 1.40e-004 	 0.267 	 70.3% 	 0.1 	 0.1 	 0.2 	 8.5 	    311	0.06h
 151551	  31201 -   31300	    5.3	    -0.350	 692.6	    0.1	    1.3	 120252	  0.909	    1.3	    0.4	  28813 	 8.31e-002 	 1.76e-004 	 0.260 	 72.3% 	 0.1 	 0.0 	 0.2 	 6.6 	    312	0.06h
 152078	  31301 -   31400	    5.3	    -0.350	 743.2	    0.2	    1.1	 120679	  0.911	    1.1	    0.4	  28920 	 8.33e-002 	 1.36e-004 	 0.264 	 70.1% 	 0.1 	 0.0 	 0.2 	 6.3 	    313	0.06h
 152627	  31401 -   31500	    5.5	    -0.310	 687.2	    0.2	    1.2	 121128	  0.918	    1.1	    0.9	  29032 	 8.35e-002 	 2.27e-004 	 0.269 	 70.7% 	 0.1 	 0.0 	 0.2 	 6.2 	    314	0.06h
EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
 153159	  31501 -   31600	    5.3	    -0.360	 630.2	    0.2	    1.4	 121560	  0.882	    1.3	    0.9	  29140 	 8.37e-002 	 1.55e-004 	 0.264 	 72.7% 	 0.1 	 0.1 	 0.2 	 6.9 	    315	0.06h
 153714	  31601 -   31700	    5.5	    -0.250	 732.1	    0.1	    1.2	 122015	  0.901	    1.2	    0.4	  29254 	 8.40e-002 	 1.62e-004 	 0.263 	 69.9% 	 0.1 	 0.1 	 0.2 	 6.3 	    316	0.07h
 154263	  31701 -   31800	    5.5	    -0.260	 717.6	    0.1	    1.2	 122464	  0.893	    1.2	    0.4	  29366 	 8.42e-002 	 1.55e-004 	 0.262 	 72.2% 	 0.1 	 0.1 	 0.2 	 6.3 	    317	0.07h
 154809	  31801 -   31900	    5.5	    -0.290	 636.5	    0.1	    1.4	 122910	  0.879	    1.4	    0.4	  29478 	 8.45e-002 	 1.63e-004 	 0.269 	 71.6% 	 0.1 	 0.0 	 0.2 	 7.3 	    318	0.07h
 155363	  31901 -   32000	    5.5	    -0.210	 743.1	    0.1	    1.2	 123364	  0.899	    1.2	    0.4	  29591 	 8.47e-002 	 1.78e-004 	 0.256 	 72.0% 	 0.1 	 0.1 	 0.2 	 6.1 	    319	0.07h
 155898	  32001 -   32100	    5.3	    -0.290	 743.1	    0.1	    1.2	 123799	  0.899	    1.2	    0.4	  29700 	 8.49e-002 	 1.80e-004 	 0.262 	 71.2% 	 0.1 	 0.1 	 0.2 	 6.3 	    320	0.07h
 156417	  32101 -   32200	    5.2	    -0.410	 537.7	    0.1	    1.7	 124218	  0.907	    1.8	    0.5	  29805 	 8.52e-002 	 2.08e-004 	 0.260 	 72.4% 	 0.1 	 0.0 	 0.1 	 8.7 	    321	0.07h
 156945	  32201 -   32300	    5.3	    -0.320	 587.7	    0.1	    1.5	 124646	  0.890	    1.6	    0.4	  29912 	 8.53e-002 	 1.38e-004 	 0.258 	 72.0% 	 0.1 	 0.1 	 0.2 	 7.9 	    322	0.07h
 157456	  32301 -   32400	    5.1	    -0.400	 761.7	    0.1	    1.2	 125057	  0.888	    1.2	    0.4	  30015 	 8.55e-002 	 1.39e-004 	 0.268 	 71.7% 	 0.1 	 0.0 	 0.2 	 6.1 	    323	0.07h
 157985	  32401 -   32500	    5.3	    -0.310	 747.5	    0.1	    1.2	 125486	  0.900	    1.2	    0.4	  30122 	 8.57e-002 	 1.27e-004 	 0.259 	 71.5% 	 0.1 	 0.0 	 0.2 	 6.2 	    324	0.07h
 158533	  32501 -   32600	    5.5	    -0.240	 613.7	    0.1	    1.5	 125934	  0.911	    1.5	    0.5	  30234 	 8.59e-002 	 1.33e-004 	 0.263 	 71.4% 	 0.1 	 0.1 	 0.2 	 7.5 	    325	0.07h
 159069	  32601 -   32700	    5.4	    -0.340	 618.3	    0.1	    1.5	 126370	  0.888	    1.5	    0.5	  30343 	 8.62e-002 	 1.18e-004 	 0.256 	 71.7% 	 0.1 	 0.1 	 0.1 	 7.4 	    326	0.07h
 159610	  32701 -   32800	    5.4	    -0.310	 516.5	    0.2	    1.7	 126811	  0.898	    1.6	    0.9	  30453 	 8.64e-002 	 1.87e-004 	 0.270 	 70.6% 	 0.1 	 0.1 	 0.5 	 8.6 	    327	0.07h
 160150	  32801 -   32900	    5.4	    -0.300	 582.4	    0.2	    1.5	 127251	  0.895	    1.4	    1.0	  30563 	 8.67e-002 	 1.54e-004 	 0.258 	 73.4% 	 0.1 	 0.1 	 0.2 	 7.4 	    328	0.07h
 160691	  32901 -   33000	    5.4	    -0.290	 703.0	    0.1	    1.3	 127692	  0.900	    1.2	    0.4	  30673 	 8.68e-002 	 1.50e-004 	 0.259 	 72.8% 	 0.1 	 0.0 	 0.2 	 6.5 	    329	0.07h
 161228	  33001 -   33100	    5.4	    -0.280	 737.7	    0.1	    1.2	 128129	  0.892	    1.2	    0.4	  30783 	 8.70e-002 	 1.93e-004 	 0.261 	 72.0% 	 0.1 	 0.0 	 0.2 	 6.2 	    330	0.07h
 161748	  33101 -   33200	    5.2	    -0.320	 683.9	    0.1	    1.3	 128549	  0.919	    1.3	    0.4	  30888 	 8.72e-002 	 2.04e-004 	 0.267 	 71.0% 	 0.1 	 0.1 	 0.2 	 6.8 	    331	0.07h
 162287	  33201 -   33300	    5.4	    -0.300	 613.0	    0.2	    1.4	 128988	  0.863	    1.4	    0.5	  30997 	 8.74e-002 	 2.02e-004 	 0.264 	 72.9% 	 0.1 	 0.1 	 0.2 	 7.5 	    332	0.07h
 162819	  33301 -   33400	    5.3	    -0.300	 572.6	    0.2	    1.6	 129420	  0.910	    1.5	    1.0	  31105 	 8.76e-002 	 1.62e-004 	 0.256 	 70.7% 	 0.1 	 0.1 	 0.2 	 7.6 	    333	0.07h
 163360	  33401 -   33500	    5.4	    -0.320	 666.7	    0.1	    1.4	 129861	  0.893	    1.3	    0.9	  31216 	 8.78e-002 	 1.51e-004 	 0.262 	 72.7% 	 0.1 	 0.1 	 0.1 	 6.5 	    334	0.07h
 163899	  33501 -   33600	    5.4	    -0.260	 568.0	    0.2	    1.5	 130300	  0.923	    1.5	    0.5	  31325 	 8.81e-002 	 1.60e-004 	 0.260 	 72.7% 	 0.1 	 0.1 	 0.2 	 8.0 	    335	0.07h
 164440	  33601 -   33700	    5.4	    -0.250	 791.7	    0.1	    1.1	 130741	  0.893	    1.1	    0.4	  31436 	 8.82e-002 	 1.84e-004 	 0.256 	 72.2% 	 0.1 	 0.1 	 0.1 	 5.8 	    336	0.07h
 164987	  33701 -   33800	    5.5	    -0.230	 556.5	    0.2	    1.6	 131188	  0.911	    1.6	    0.5	  31547 	 8.84e-002 	 1.45e-004 	 0.254 	 71.2% 	 0.1 	 0.1 	 0.2 	 8.3 	    337	0.07h
 165528	  33801 -   33900	    5.4	    -0.250	 732.7	    0.2	    1.2	 131629	  0.900	    1.2	    0.4	  31658 	 8.87e-002 	 1.22e-004 	 0.259 	 72.9% 	 0.1 	 0.0 	 0.2 	 6.3 	    338	0.07h
 166074	  33901 -   34000	    5.5	    -0.240	 747.8	    0.1	    1.2	 132075	  0.888	    1.1	    0.4	  31769 	 8.89e-002 	 1.28e-004 	 0.254 	 74.6% 	 0.1 	 0.0 	 0.1 	 6.1 	    339	0.07h
 166621	  34001 -   34100	    5.5	    -0.250	 546.2	    0.2	    1.6	 132522	  0.904	    1.6	    0.5	  31881 	 8.91e-002 	 1.66e-004 	 0.256 	 71.9% 	 0.1 	 0.1 	 0.2 	 8.4 	    340	0.07h
 167152	  34101 -   34200	    5.3	    -0.350	 593.1	    0.2	    1.4	 132953	  0.891	    1.3	    0.5	  31989 	 8.94e-002 	 1.71e-004 	 0.256 	 72.8% 	 0.1 	 0.1 	 0.2 	 7.8 	    341	0.07h
 167719	  34201 -   34300	    5.7	    -0.200	 594.6	    0.1	    1.5	 133420	  0.901	    1.5	    0.5	  32105 	 8.95e-002 	 2.02e-004 	 0.259 	 71.8% 	 0.1 	 0.0 	 0.1 	 7.6 	    342	0.07h
 168247	  34301 -   34400	    5.3	    -0.370	 749.7	    0.2	    1.2	 133848	  0.876	    1.1	    0.4	  32212 	 8.97e-002 	 1.80e-004 	 0.259 	 71.5% 	 0.1 	 0.0 	 0.2 	 6.2 	    343	0.07h
 168787	  34401 -   34500	    5.4	    -0.310	 710.1	    0.2	    1.2	 134288	  0.891	    1.2	    0.4	  32322 	 9.00e-002 	 2.00e-004 	 0.255 	 72.1% 	 0.1 	 0.0 	 0.2 	 6.5 	    344	0.07h
 169336	  34501 -   34600	    5.5	    -0.240	 745.4	    0.1	    1.2	 134737	  0.909	    1.2	    0.4	  32435 	 9.01e-002 	 1.63e-004 	 0.260 	 73.1% 	 0.1 	 0.0 	 0.2 	 6.2 	    345	0.07h
 169891	  34601 -   34700	    5.5	    -0.200	 760.5	    0.1	    1.2	 135192	  0.919	    1.2	    0.4	  32548 	 9.04e-002 	 1.80e-004 	 0.255 	 74.1% 	 0.1 	 0.1 	 0.2 	 6.0 	    346	0.07h
